year_code,quarter_code,commercial_district_code,commercial_change_now,rdi_now,store_density_now,commercial_change_previous,rdi_previous,store_density_previous,rdi_diff,store_density_diff,commercial_change_diff
2023,2,3110510,0,4.849393508536451,0.0015995107378919,2,3.773909849479102,0.0017406440382941,1.0754836590573493,-0.00014113330040219996,-2
2023,3,3110488,1,3.473929749670192,0.0017541983099796,1,3.102643459996257,0.0017755909722965,0.37128628967393507,-2.1392662316900178e-05,0
2023,1,3110488,1,3.4488366511343296,0.0017328056476628,1,3.20220103717793,0.0018076799657717,0.24663561395639944,-7.487431810890006e-05,0
2023,2,3110488,1,3.447529344990628,0.001764894641138,1,3.126571129202337,0.0018290726280885,0.32095821578829087,-6.417798695049996e-05,0
2023,3,3110489,2,2.5817446537338564,0.0020750861958881,2,2.6601519146861494,0.0022347082109564,-0.078407260952293,-0.00015962201506830023,0
2023,1,3110489,2,2.973539710621554,0.0022027838079427,2,2.6770737943652136,0.0022666326139701,0.29646591625634056,-6.384880602740024e-05,0
2023,2,3110489,2,2.5861338846919533,0.0021070105989018,2,2.7176562286213266,0.0022985570169837,-0.13152234392937334,-0.00019154641808190017,0
2023,3,3110490,2,2.5349414057307658,0.0008811946816391,3,2.561649233659671,0.0008500019495457,-0.026707827928905026,3.119273209339999e-05,-1
2023,1,3110490,2,2.533751647518681,0.0008500019495457,3,2.3229537321433744,0.0008500019495457,0.21079791537530657,0.0,-1
2023,2,3110490,2,2.4577691501513352,0.0008655983155924,3,2.4408796544068503,0.0008578001325691,0.01688949574448495,7.798183023299907e-06,-1
2023,3,3110475,2,3.400559082576158,0.0017678089069283,2,2.8448282996440417,0.0017253814931621,0.5557307829321161,4.242741376620017e-05,0
2023,1,3110475,2,3.147784834561189,0.0017678089069283,0,3.1291572007675743,0.0016829540793958,0.018627633793614873,8.485482753250008e-05,2
2023,2,3110475,2,3.1705821070955347,0.0017395239644175,2,2.9446268016995107,0.0017253814931621,0.22595530539602393,1.4142471255400128e-05,0
2023,3,3110476,2,1.9087257773389,0.0019912763132941,2,1.9789831584318984,0.0018648460711802,-0.0702573810929985,0.00012643024211389997,0
2023,1,3110476,2,1.8790031209174047,0.0019912763132941,2,2.0302123675355084,0.0018016309501232,-0.15120924661810364,0.00018964536317090004,0
2023,2,3110476,2,1.9817796370357157,0.0020228838738226,2,1.9711585695254656,0.0018648460711802,0.010621067510250048,0.0001580378026423998,0
2023,3,3110526,1,1.892895501520362,0.0002403268445085,1,2.184697727964657,0.0002492278387495,-0.291802226444295,-8.900994240999995e-06,0
2023,1,3110526,1,2.133060277140342,0.0002314258502674,1,2.0504937156093783,0.0002581288329906,0.08256656153096387,-2.6702982723199992e-05,0
2023,2,3110526,1,2.068298147643343,0.0002492278387495,1,2.1851195152534846,0.0002492278387495,-0.11682136761014172,0.0,0
2023,3,3110498,2,2.67863717944322,0.0009204185299353,2,2.581541318150246,0.0009812008856857,0.0970958612929742,-6.078235575039995e-05,0
2023,1,3110498,2,2.5470697222814542,0.0009551513046498,2,2.5124932168828957,0.0009812008856857,0.0345765053985585,-2.6049581035899943e-05,0
2023,2,3110498,2,2.495819461076107,0.0009377849172925,2,2.423331505210737,0.0009725176920071,0.07248795586537016,-3.473277471459997e-05,0
2023,3,3110499,3,3.610634539711724,0.0010070740813519,3,3.044260595136092,0.0010807624287679,0.566373944575632,-7.368834741599997e-05,0
2023,1,3110499,3,3.1781564239856404,0.0010398244579812,3,2.6131983955194227,0.0010889500229252,0.5649580284662177,-4.912556494399991e-05,0
2023,2,3110499,3,3.0092367623156693,0.0010398244579812,3,2.7905227674366557,0.0010643872404532,0.21871399487901355,-2.4562782472000062e-05,0
2023,3,3110500,3,1.5728464717834627,0.0017645479304921,3,1.4360236943616005,0.0017645479304921,0.13682277742186222,0.0,0
2023,1,3110500,3,1.5044528193548152,0.0018029076681115,1,1.6267480245732575,0.0017261881928727,-0.12229520521844228,7.671947523879997e-05,2
2023,2,3110500,3,1.509923427864261,0.0018029076681115,1,1.5203876340753044,0.0017261881928727,-0.010464206211043381,7.671947523879997e-05,2
2023,3,3110462,1,1.8738356814512445,0.0007834876761241,1,1.7268923885153562,0.0009954146704856,0.14694329293588826,-0.00021192699436150002,0
2023,1,3110462,1,1.9656199020321443,0.0008284418870493,0,1.7532805701691887,0.0010018367006177,0.21233933186295562,-0.00017339481356840004,1
2023,2,3110462,1,1.8591453251382328,0.000815597826785,0,1.7403302631715338,0.0009954146704856,0.118815061966699,-0.0001798168437006,1
2023,3,3110463,0,4.831484757744546,0.0016859344894026,0,3.6566699250515775,0.0016674077367718,1.1748148326929684,1.8526752630800176e-05,0
2023,1,3110463,0,3.701864448394192,0.001648880984141,0,3.231735961033819,0.0017229879946642,0.4701284873603728,-7.410701052320006e-05,0
2023,2,3110463,0,3.666086687407032,0.001648880984141,0,3.2884895216238967,0.0017044612420334,0.3775971657831354,-5.5580257892400096e-05,0
2023,3,3110464,2,2.761186250268804,0.0018955052328043,2,2.802903719095959,0.0018854227581617,-0.0417174688271551,1.008247464259998e-05,0
2023,1,3110464,2,2.732682629151479,0.0018753402835191,2,2.701155432694872,0.0018350103849488,0.031527196456607065,4.0329898570299954e-05,0
2023,2,3110464,2,2.662120137151989,0.0019055877074469,2,2.8183338779929814,0.001855175334234,-0.15621374084099227,5.0412373212899934e-05,0
2023,3,3110540,3,3.78696961935575,0.0013145936120488,3,3.736627070227677,0.001411970916645,0.0503425491280729,-9.737730459619988e-05,0
2023,1,3110540,3,4.286569789217675,0.0013308231628148,3,3.599617458021146,0.0013795118151129,0.6869523311965291,-4.8688652298100156e-05,0
2023,2,3110540,3,3.825679745722277,0.0013308231628148,3,3.677763138015178,0.001411970916645,0.1479166077070988,-8.114775383020003e-05,0
2023,3,3110541,2,4.4190288150164205,0.0025636710978253,2,3.6270397896433377,0.0026032644738535,0.7919890253730828,-3.959337602819999e-05,0
2023,1,3110541,2,3.752199961431709,0.0025636710978253,2,3.468685464923952,0.0026230611618676,0.28351449650775695,-5.9390064042299986e-05,0
2023,2,3110541,2,3.927145982629793,0.0025537727538182,2,3.7090297337504503,0.0026329595058746,0.21811624887934267,-7.918675205639998e-05,0
2023,3,3110527,3,3.3677887099011983,0.0011690062504124,3,2.8822121987830944,0.0011030139620827,0.48557651111810385,6.599228832969992e-05,0
2023,1,3110527,3,3.072951041927584,0.001159578780651,3,3.2022278355211395,0.0010841590225599,-0.1292767935935557,7.541975809110006e-05,0
2023,2,3110527,3,3.039535160645408,0.001159578780651,3,2.986614568022339,0.0011030139620827,0.05292059262306914,5.65648185683e-05,0
2023,3,3110528,3,2.04256851092693,0.0017021420024605,3,2.3008022610711096,0.0017695535669144,-0.2582337501441798,-6.741156445390015e-05,0
2023,1,3110528,3,2.1156034916505044,0.0017189948935739,3,2.297067862743269,0.0018201122402548,-0.1814643710927646,-0.0001011173466809001,0
2023,2,3110528,3,2.015122116389244,0.0017021420024605,3,2.355317773061663,0.0018538180224817,-0.34019565667241913,-0.0001516760200212001,0
2023,3,3110573,0,1.6222996322065593,0.0027757019323155,0,1.5629986090740104,0.0027757019323155,0.059301023132548814,0.0,0
2023,1,3110573,0,1.5537799240822268,0.002882459698943,0,1.539539511131614,0.0027757019323155,0.014240412950612846,0.00010675776662749962,0
2023,2,3110573,0,1.6086010190948647,0.0027757019323155,0,1.554525784832079,0.0027757019323155,0.05407523426278571,0.0,0
2023,3,3110574,3,1.3235895178682238,0.0028213935230618,3,1.2563099442009198,0.0026373895976447,0.06727957366730397,0.0001840039254171,0
2023,1,3110574,3,1.2256106098413282,0.0028827281648675,3,1.2570956649187126,0.0026373895976447,-0.031485055077384416,0.00024533856722279987,0
2023,2,3110574,3,1.22456936305305,0.0028827281648675,3,1.2553039952558105,0.0026373895976447,-0.030734632202760404,0.00024533856722279987,0
2023,3,3110549,3,3.035530012934017,0.0011080551653178,3,2.700800647133109,0.0011080551653178,0.33472936580090806,0.0,0
2023,1,3110549,3,2.8472900094206373,0.0010783751162468,2,3.139476562708428,0.0011476285640792,-0.29218655328779075,-6.925344783239988e-05,1
2023,2,3110549,3,3.162567640808855,0.0011179485150082,3,3.004984228687256,0.0011278418646985,0.15758341212159888,-9.893349690299905e-06,0
2023,3,3110550,2,2.29450139644824,0.0022266589184306,2,2.428309045342287,0.0022093979965823,-0.13380764889404695,1.726092184830023e-05,0
2023,1,3110550,2,2.297353722828826,0.0022151516371984,2,2.541858882457764,0.0022324125590467,-0.24450515962893826,-1.726092184830023e-05,0
2023,2,3110550,2,2.314786767980761,0.0022266589184306,2,2.5471324116530454,0.0022669344027433,-0.23234564367228439,-4.027548431269996e-05,0
2023,3,3111079,1,3.362266423097867,0.0011695029612414,1,3.4503473894063856,0.0012444710997825,-0.0880809663085187,-7.496813854109994e-05,0
2023,1,3111079,1,3.5811713508906333,0.0011994902166579,1,3.3407440014668817,0.001274458355199,0.24042734942375166,-7.496813854109994e-05,0
2023,2,3111079,1,4.153864729093196,0.0012144838443661,1,3.407739231212309,0.001274458355199,0.7461254978808869,-5.9974510832900034e-05,0
2023,3,3111080,2,2.0099356278385425,0.0021903314222791,2,1.9693115676112352,0.0022621455672719,0.04062406022730736,-7.181414499280022e-05,0
2023,1,3111080,2,1.9602387754705344,0.0021903314222791,2,2.0205848474850567,0.0022501765431064,-0.060346072014522356,-5.98451208273002e-05,0
2023,2,3111080,2,2.0535747626254723,0.0021783623981136,2,1.9943705492252184,0.0022621455672719,0.05920421340025395,-8.378316915830025e-05,0
2023,3,3111082,2,1.9830816642304687,0.0011908033342493,2,1.7788164964387327,0.0012366034624896,0.20426516779173598,-4.580012824030003e-05,0
2023,1,3111082,2,1.9267901647429375,0.0012366034624896,2,1.910709403047211,0.0011450032060089,0.016080761695726586,9.160025648070002e-05,0
2023,2,3111082,2,1.9864950395733505,0.0011908033342493,2,1.7670245617495632,0.0012366034624896,0.21947047782378726,-4.580012824030003e-05,0
2023,3,3111083,2,2.753008468641876,0.0019258132574456,2,3.259904749180151,0.0020362101957705,-0.5068962805382751,-0.00011039693832490022,0
2023,1,3111083,2,3.140813222037673,0.0019503459104067,2,3.5278052582666306,0.0020116775428094,-0.3869920362289574,-6.133163240270027e-05,0
2023,2,3111083,2,2.8988921711228985,0.0019871448898483,2,3.543135160486892,0.0020607428487316,-0.6442429893639936,-7.359795888330035e-05,0
2023,3,3110593,0,3.487101081042641,0.0012267522016825,0,3.3839850070020154,0.0012380068090374,0.10311607404062562,-1.1254607354900135e-05,0
2023,1,3110593,0,3.4083275291755104,0.0012436341127148,0,3.144476896710013,0.0012717706311021,0.26385063246549745,-2.8136518387300103e-05,0
2023,2,3110593,0,3.4753200586350226,0.0012436341127148,0,3.080570723392313,0.0012830252384569,0.3947493352427096,-3.939112574210006e-05,0
2023,3,3110594,2,3.784118859473946,0.0013612780603071,2,3.84597225295988,0.0014254892895669,-0.06185339348593377,-6.421122925979995e-05,0
2023,1,3110594,2,3.69363174688778,0.001386962552011,2,3.4541630685104465,0.0014254892895669,0.23946867837733343,-3.8526737555899917e-05,0
2023,2,3110594,2,4.3400907795004215,0.001399804797863,2,3.9919769043238578,0.0014383315354189,0.3481138751765638,-3.8526737555899917e-05,0
2023,3,3110595,1,6.110590326085692,0.0012978273408959,1,6.1547947034761945,0.0013779401397167,-0.044204377390502536,-8.011279882080011e-05,0
2023,1,3110595,1,6.116230672288441,0.0013191907539148,1,5.832290352420322,0.0014153261124997,0.28394031986811896,-9.613535858490007e-05,0
2023,2,3110595,1,7.553141589860922,0.0013085090474054,1,6.368461733400911,0.0013939626994808,1.1846798564600114,-8.545365207540006e-05,0
2023,3,3110443,1,2.357059797080857,0.0010915922014622,1,2.573205388343943,0.0012692932575142,-0.21614559126308608,-0.000177701056052,0
2023,1,3110443,1,2.572212651434664,0.0012946791226645,1,2.4280391792749536,0.0012439073923639,0.14417347215971033,5.077173030059996e-05,0
2023,2,3110443,1,2.488288318766667,0.0012439073923639,1,2.448468808432514,0.0012439073923639,0.03981951033415321,0.0,0
2023,3,3110575,2,2.107917533481276,0.0010065565978386,0,2.1278627539252075,0.0009226768813521,-0.019945220443931433,8.387971648650004e-05,2
2023,1,3110575,2,1.9939179865207692,0.0009646167395954,0,2.022777854762053,0.0009086969286043,-0.028859868241283948,5.591981099109999e-05,2
2023,2,3110575,2,2.1294030950150438,0.0009646167395954,2,2.053969106196085,0.0009366568340999,0.07543398881895857,2.7959905495500014e-05,0
2023,1,3110576,2,1.860049458934761,0.0028800631246712,2,1.8415260346754243,0.002709100473435,0.01852342425933662,0.00017096265123620015,0
2023,2,3110576,2,1.9358134725958749,0.0029458179905312,2,1.8700504730671017,0.0028274592319831,0.06576299952877318,0.00011835875854810003,0
2023,3,3110426,2,2.990444683805888,0.0017766907404416,2,3.0175438119038827,0.001884368967135,-0.02709912809799464,-0.0001076782266934001,0
2023,1,3110426,2,3.019836229069341,0.001815147249975,2,2.949324284183579,0.0018689863633217,0.07051194488576185,-5.383911334670005e-05,0
2023,2,3110426,2,2.9697197315248447,0.0017766907404416,2,2.954372844036519,0.001907442872855,0.015346887488325578,-0.00013075213241339994,0
2023,3,3110405,2,3.191513924204224,0.0020309764309764,2,2.856523933240484,0.0021010101010101,0.3349899909637397,-7.003367003370013e-05,0
2023,1,3110405,2,2.990697577830412,0.0020579124579124,2,2.924176001459857,0.0021010101010101,0.06652157637055511,-4.3097643097699846e-05,0
2023,2,3110405,2,3.038323828340179,0.0020579124579124,2,2.922307670464157,0.0021225589225589,0.11601615787602171,-6.46464646464999e-05,0
2023,3,3110452,1,7.241370613290965,0.0014109503948886,1,7.938414326341495,0.001499689413435,-0.6970437130505296,-8.87390185464001e-05,0
2023,1,3110452,1,8.206946480219402,0.0014198242967432,0,5.364530965810665,0.001526311118999,2.8424155144087377,-0.00010648682225579994,1
2023,2,3110452,1,7.392324708023942,0.0013932025911793,1,6.239173997599665,0.001526311118999,1.1531507104242769,-0.0001331085278196999,0
2023,3,3110557,2,5.338323150889195,0.0025406639483339,2,5.179045196787297,0.0024251792234096,0.15927795410189827,0.00011548472492430017,0
2023,1,3110557,2,5.174987968993345,0.002451829544546,2,4.9205722303387285,0.0024695964253035,0.2544157386546164,-1.776688075750014e-05,0
2023,2,3110557,2,5.546328905405592,0.0025317805079551,2,4.972424655353724,0.0024695964253035,0.5739042500518678,6.218408265159982e-05,0
2023,3,3110558,2,2.8360566676825507,0.001331127228394,2,2.921196299935255,0.0012969160145801,-0.08513963225270427,3.421121381389988e-05,0
2023,1,3110558,2,2.721804324677,0.0012906957938867,2,2.871697868505007,0.0013031362352736,-0.14989354382800713,-1.2440441386899967e-05,0
2023,2,3110558,2,2.782709043870918,0.0013155766766604,2,2.9648546376182363,0.0012906957938867,-0.1821455937473182,2.488088277369997e-05,0
2023,3,3110559,2,2.540707089272259,0.004265830696124,2,2.2988960375122924,0.0044741619626789,0.24181105175996676,-0.00020833126655489965,0
2023,1,3110559,2,2.4703169753977847,0.0043352744516423,2,2.311462062787353,0.0044840824991815,0.15885491261043194,-0.00014880804753920028,0
2023,2,3110559,2,2.4766906741216994,0.0043848771341554,2,2.292890030826862,0.0044940030356841,0.18380064329483758,-0.00010912590152869963,0
2023,3,3110413,2,3.035914216912454,0.0008742081691391,2,3.2865514173527868,0.0010356004465186,-0.250637200440333,-0.00016139227737950012,0
2023,1,3110413,2,3.8068599618584833,0.0009818030207254,2,2.881857612749921,0.0009818030207254,0.9250023491085622,0.0,0
2023,2,3110413,2,3.1412741350331563,0.0009414549513805,2,2.9373412555676155,0.0010221510900703,0.20393287946554084,-8.069613868979999e-05,0
2023,3,3110444,1,2.529903483927736,0.0002713520113967,1,2.676443432201253,0.0002713520113967,-0.1465399482735168,0.0,0
2023,1,3110444,1,2.595274355860546,0.0002713520113967,1,2.775963992696632,0.0002713520113967,-0.1806896368360862,0.0,0
2023,2,3110444,1,2.5586912072740056,0.0002713520113967,1,2.727641361918173,0.0002713520113967,-0.1689501546441674,0.0,0
2023,3,3110446,1,2.98434581240638,0.0009537514222608,0,3.353281727017423,0.0010374138277223,-0.3689359146110429,-8.366240546150007e-05,1
2023,1,3110446,1,3.4775424161439235,0.0009202864600763,0,2.5695325328338274,0.0010876112709992,0.908009883310096,-0.00016732481092289996,1
2023,2,3110446,1,2.995274353802811,0.0009872163844454,0,2.734481819502802,0.0010708787899069,0.26079253430000904,-8.366240546150007e-05,1
2023,3,3110427,2,1.755353441724756,0.0013381201044386,3,2.111091021932498,0.0012402088772845,-0.35573758020774204,9.79112271541e-05,-1
2023,1,3110427,2,2.009291960343202,0.0012075718015665,2,2.077184005743636,0.0012402088772845,-0.06789204540043414,-3.2637075718000086e-05,0
2023,2,3110427,2,1.8651284487985085,0.0012728459530026,3,2.001885252070798,0.0012728459530026,-0.13675680327228967,0.0,-1
2023,3,3110428,2,6.965011786943736,0.0018647376277414,2,6.031433278160894,0.0019060741761396,0.9335785087828414,-4.1336548398200005e-05,0
2023,1,3110428,2,6.900063012190312,0.0018785164772074,2,5.852684797727679,0.0019520036743598,1.0473782144626336,-7.348719715240021e-05,0
2023,2,3110428,2,6.741329985462953,0.0018739235273854,2,6.129698016248661,0.0019474107245378,0.611631969214292,-7.348719715239999e-05,0
2023,3,3110477,0,3.90480604229472,0.0020445877403373,0,3.495647314304466,0.0021723744741084,0.409158727990254,-0.00012778673377109983,0
2023,1,3110477,0,3.862101913678596,0.0020642472378406,0,3.662659752317525,0.0022018637203633,0.19944216136107107,-0.00013761648252269987,0
2023,2,3110477,0,3.8554527414915127,0.0020544174890889,0,3.6347130033813513,0.0021920339716116,0.22073973811016145,-0.0001376164825227003,0
2023,3,3110478,0,5.798370270470608,0.0021243218511013,0,4.559651595380504,0.0022713902869468,1.2387186750901042,-0.00014706843584550008,0
2023,1,3110478,0,4.587829838358272,0.002189685600366,0,4.305913939316936,0.0023040721615791,0.2819158990413362,-0.0001143865612130996,0
2023,2,3110478,0,5.086856410709978,0.0021570037257337,0,4.528870201749804,0.0023040721615791,0.5579862089601741,-0.0001470684358453999,0
2023,3,3110453,3,3.162674358424263,0.0013606091709832,3,3.021091267474472,0.0013892535745828,0.14158309094979105,-2.86444035995999e-05,0
2023,1,3110453,3,3.146992270762184,0.0014035757763826,3,2.977051763922424,0.0013940276418494,0.16994050683975992,9.548134533199967e-06,0
2023,2,3110453,3,3.0135164896677304,0.0014083498436492,3,2.8780878032313657,0.0013892535745828,0.13542868643636474,1.9096269066399933e-05,0
2023,3,3110454,2,2.9304342242143244,0.0010577948389848,2,3.122989475580213,0.0011431008743868,-0.19255525136588858,-8.530603540199996e-05,0
2023,1,3110454,2,2.7909787830309374,0.0011004478566858,2,3.162601921477984,0.0011431008743868,-0.37162313844704675,-4.265301770099987e-05,0
2023,2,3110454,2,2.8674345243929515,0.001108978460226,2,3.139330883892997,0.0011431008743868,-0.27189635950004565,-3.4122414160799985e-05,0
2023,3,3110511,1,2.890821957372345,0.0005523432290681,1,2.9547967135127697,0.0005971278152088,-0.06397475614042492,-4.4784586140699965e-05,0
2023,1,3110511,1,2.853124868467517,0.0005821996198286,3,2.7021743585481173,0.0006070799454623,0.1509505099193995,-2.488032563369993e-05,-2
2023,2,3110511,1,2.85850046027417,0.0005772235547018,3,2.823846007062889,0.0006021038803355,0.03465445321128113,-2.4880325633700037e-05,-2
2023,3,3110512,3,1.8418522453454564,0.0008709253137108,3,1.6733377019484286,0.0008531513277167,0.16851454339702787,1.777398599409996e-05,0
2023,1,3110512,3,1.7472752084974217,0.0008264903487256,3,1.6985292616494212,0.0008620383207138,0.04874594684800049,-3.554797198820003e-05,0
2023,2,3110512,3,1.809978300501209,0.0008442643347197,3,1.6903236262896966,0.0008531513277167,0.11965467421151232,-8.886992996999998e-06,0
2023,3,3110513,1,4.087520054917691,0.0012335019119279,1,3.8563546598192033,0.0012211668928086,0.231165395098488,1.2335019119300147e-05,0
2023,1,3110513,3,3.9340407156245214,0.0012335019119279,1,3.8203166145316954,0.0011964968545701,0.11372410109282605,3.7005057357800044e-05,2
2023,2,3110513,1,3.8357804230480346,0.0012211668928086,1,3.908860370835773,0.0012088318736894,-0.07307994778773841,1.2335019119199967e-05,0
2023,3,3110515,3,1.793410298438507,0.0006159721580584,3,1.6460858969048489,0.0006775693738643,0.1473244015336581,-6.159721580589999e-05,0
2023,1,3110515,3,1.77646014186726,0.0006313714620099,3,1.807859746398059,0.0007545658936216,-0.03139960453079893,-0.00012319443161170002,0
2023,2,3110515,3,1.675143260720635,0.0006159721580584,3,1.5651299019322196,0.0007545658936216,0.11001335878841534,-0.00013859373556319998,0
2023,3,3110564,2,1.8610819369452176,0.0046586052540965,2,1.7509570709388529,0.0044965668104757,0.11012486600636473,0.00016203844362079958,0
2023,1,3110564,2,1.7969302394548905,0.0046180956431913,2,1.738371190742895,0.0043750379777602,0.058559048711995576,0.00024305766543109963,0
2023,2,3110564,2,1.8169508919239847,0.0046180956431913,2,1.740360000154656,0.0044560571995705,0.07659089176932876,0.00016203844362079958,0
2023,3,3110479,0,3.06034022438414,0.0016618603059778,1,3.107816504752454,0.0016716359548365,-0.04747628036831397,-9.775648858700121e-06,-1
2023,1,3110479,1,3.07736348302386,0.0016423090082604,0,3.2506589827741976,0.0016814116036951,-0.17329549975033753,-3.910259543470009e-05,1
2023,2,3110479,0,3.1094219979176305,0.0016423090082604,0,3.054293556377726,0.0017107385502712,0.05512844153990448,-6.842954201080002e-05,0
2023,3,3110529,3,2.6354790868727567,0.0016387953972757,1,2.723480193919108,0.0017004704928721,-0.08800110704635111,-6.167509559640012e-05,2
2023,1,3110529,1,2.802768857239674,0.0016652275811027,1,2.69550998894725,0.001674038309045,0.10725886829242404,-8.810727942299909e-06,0
2023,2,3110529,3,2.8182329624282723,0.001674038309045,1,2.6978580776904977,0.0017004704928721,0.12037488473777458,-2.6432183827100088e-05,2
2023,3,3110501,1,1.9054409797559413,0.0004457881128573,3,2.1527217924471524,0.0004538933512729,-0.24728081269121116,-8.105238415599984e-06,-2
2023,1,3110501,1,1.9599150178930076,0.0004457881128573,3,2.2988822433513483,0.0004782090665196,-0.3389672254583407,-3.242095366229997e-05,-2
2023,2,3110501,1,2.0133850063903425,0.0004619985896885,3,2.2837641850151496,0.0004701038281041,-0.2703791786248071,-8.105238415599984e-06,-2
2023,3,3110502,3,3.779491274346385,0.0020356719705463,3,4.00274730489717,0.0021310940941657,-0.22325603055078513,-9.542212361939983e-05,0
2023,1,3110502,3,4.0403689381341215,0.0020754311887211,1,3.781844287926941,0.0021231422505307,0.2585246502071805,-4.771106180960017e-05,2
2023,2,3110502,3,3.959399687727472,0.0020913348759909,1,3.9465190737116096,0.0021390459378006,0.012880614015862601,-4.771106180970035e-05,2
2023,3,3110503,2,2.4171171211501545,0.001945122975715,2,2.6141347227375893,0.0019774339886006,-0.19701760158743475,-3.231101288560007e-05,0
2023,1,3110503,2,2.582191645159719,0.0020032827989091,2,2.6411985644366176,0.0019709717860235,-0.05900691927689872,3.231101288559985e-05,0
2023,2,3110503,2,2.426944458143488,0.0020032827989091,2,2.676950467038997,0.0019645095834464,-0.25000600889550917,3.877321546269996e-05,0
2023,3,3110482,1,2.2505308423364725,0.0012730564671268,3,2.0365783166010374,0.0013296367545547,0.2139525257354351,-5.6580287427899926e-05,-2
2023,1,3110482,1,2.106899860337503,0.0013296367545547,3,1.981610695851377,0.0014145071856965,0.12528916448612581,-8.487043114180012e-05,-2
2023,2,3110482,1,2.186010230174789,0.0013013466108407,3,1.9615107108409973,0.0013579268982686,0.22449951933379175,-5.658028742790014e-05,-2
2023,3,3110532,1,4.944421183214069,0.0019296180010465,1,5.125207327907594,0.0019623233908948,-0.18078614469352505,-3.270538984829975e-05,0
2023,1,3110532,1,5.266998690823866,0.0019296180010465,1,5.04179429804184,0.0019296180010465,0.2252043927820253,0.0,0
2023,2,3110532,1,4.885907170460738,0.0019296180010465,1,5.129764533000898,0.0019623233908948,-0.24385736254015988,-3.270538984829975e-05,0
2023,3,3110533,1,1.9646786653776525,0.0006627918833486,1,2.5917398542414265,0.0006118078923218,-0.627061188863774,5.098399102680001e-05,0
2023,1,3110533,1,2.400933854888131,0.0006627918833486,1,2.607862198774043,0.0006118078923218,-0.20692834388591175,5.098399102680001e-05,0
2023,2,3110533,1,2.465098330680194,0.0006372998878352,1,2.699309042123495,0.0005863158968084,-0.23421071144330075,5.098399102680001e-05,0
2023,3,3110565,2,1.8601856757520412,0.0018130493654327,2,1.804720438985802,0.0018359993574002,0.05546523676623916,-2.2949991967500085e-05,0
2023,1,3110565,2,1.893624113579164,0.0017671493814977,2,1.7549258794731128,0.0018818993413352,0.1386982341060512,-0.00011474995983749999,0
2023,2,3110565,2,1.88135972463694,0.0017671493814977,2,1.7334530636019247,0.0018359993574002,0.14790666103501526,-6.884997590250004e-05,0
2023,3,3110419,3,1.7973045435050756,0.0023890026509198,2,1.8291126436701424,0.0024524977379875,-0.031808100165066744,-6.349508706770006e-05,1
2023,1,3110419,3,1.824862302888646,0.0024683715097544,3,1.8380509703768568,0.0025794879121227,-0.013188667488210903,-0.00011111640236829978,0
2023,2,3110419,3,1.833734347278745,0.0024048764226867,2,1.804600666863178,0.0025398034827055,0.029133680415567076,-0.0001349270600187998,1
2023,3,3110577,3,1.9144839306329928,0.0043778801843317,3,1.886088985727458,0.0042242703533026,0.028394944905534736,0.00015360983102909957,0
2023,1,3110577,3,1.9136358604952932,0.004147465437788,2,2.039401473785883,0.0040322580645161,-0.12576561329059,0.00011520737327189948,1
2023,2,3110577,3,1.8969002559208987,0.0041858678955453,2,1.9464914392762656,0.004147465437788,-0.04959118335536683,3.840245775729983e-05,1
2023,3,3110578,1,3.2200613453783657,0.0025279142474318,1,3.419669373133494,0.0025189816882536,-0.19960802775512843,8.932559178199961e-06,0
2023,1,3110578,1,3.52653235106361,0.0025100491290754,1,3.308863411674677,0.0025815096025011,0.21766893938893306,-7.146047342569987e-05,0
2023,2,3110578,1,3.2598625370368706,0.002492184010719,1,3.291157018324608,0.0025547119249665,-0.0312944812877376,-6.252791424749991e-05,0
2023,3,3110551,2,3.4328806867847805,0.0017927083536312,2,4.674887964766156,0.0018316802743623,-1.2420072779813753,-3.8971920731100144e-05,0
2023,1,3110551,2,3.8699750116618663,0.0018024513338139,2,4.301953645812573,0.0018121943139967,-0.43197863415070703,-9.742980182800027e-06,0
2023,2,3110551,2,3.7590891585826016,0.0017829653734484,2,4.583141444152996,0.0018024513338139,-0.824052285570394,-1.9485960365499874e-05,0
2023,3,3110552,1,3.9092264449182985,0.0012252399428221,3,4.505770101190228,0.00129671227282,-0.5965436562719293,-7.147232999790004e-05,-2
2023,1,3110552,3,4.6138323451153305,0.00129671227282,3,4.453728187479185,0.0012865019399632,0.1601041576361455,1.0210332856800146e-05,0
2023,2,3110552,1,4.249513451604433,0.0012865019399632,3,4.903180749470263,0.0013171329385337,-0.6536672978658293,-3.0630998570499966e-05,-2
2023,3,3110590,0,5.333078827079361,0.0020099829151452,1,5.18091880580437,0.00207698234565,0.15216002127499095,-6.699943050480009e-05,-1
2023,1,3110590,1,5.634883296500447,0.0020099829151452,0,5.074427991134187,0.00207698234565,0.5604553053662595,-6.699943050480009e-05,1
2023,2,3110590,0,5.7990684531941605,0.0019764831998928,0,5.197674328545735,0.0020602324880238,0.6013941246484258,-8.374928813100011e-05,0
2023,3,3110591,1,4.8088284597242295,0.0015282730514518,1,4.143617172287912,0.0016066460284493,0.6652112874363176,-7.837297699749999e-05,0
2023,1,3110591,1,5.3437680545570405,0.0015674595399506,1,4.174639630320443,0.0017242054939456,1.1691284242365976,-0.00015674595399499999,0
2023,2,3110591,1,4.817785156798114,0.0015674595399506,1,3.81585211471868,0.0016850190054469,1.001933042079434,-0.00011755946549629986,0
