"기준_년분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","상권_변화_지표","상권_변화_지표_명","운영_영업_개월_평균","폐업_영업_개월_평균","서울_운영_영업_개월_평균","서울_폐업_영업_개월_평균"
"20231","A","골목상권","3110123","마장역 3번","HH","정체","121","58","104","52"
"20232","A","골목상권","3110123","마장역 3번","HH","정체","123","58","106","52"
"20233","A","골목상권","3110124","뚝섬역교차로","LH","상권확장","89","58","107","52"
"20231","A","골목상권","3110124","뚝섬역교차로","LH","상권확장","89","58","104","52"
"20232","A","골목상권","3110124","뚝섬역교차로","LH","상권확장","88","59","106","52"
"20233","A","골목상권","3110125","사근동살곶이상점가","LH","상권확장","101","60","107","52"
"20231","A","골목상권","3110125","사근동살곶이상점가","LH","상권확장","101","59","104","52"
"20233","A","골목상권","3110126","서울숲역 1번","LH","상권확장","50","58","107","52"
"20231","A","골목상권","3110126","서울숲역 1번","LH","상권확장","57","55","104","52"
"20232","A","골목상권","3110125","사근동살곶이상점가","LH","상권확장","101","60","106","52"
"20232","A","골목상권","3110126","서울숲역 1번","LH","상권확장","50","58","106","52"
"20233","A","골목상권","3110127","성수1가1동주민센터","LL","다이나믹","72","47","107","52"
"20231","A","골목상권","3110127","성수1가1동주민센터","LL","다이나믹","70","48","104","52"
"20232","A","골목상권","3110127","성수1가1동주민센터","LL","다이나믹","71","48","106","52"
"20233","A","골목상권","3110128","성원중학교","HH","정체","111","54","107","52"
"20231","A","골목상권","3110128","성원중학교","HH","정체","106","55","104","52"
"20232","A","골목상권","3110128","성원중학교","HH","정체","109","55","106","52"
"20233","A","골목상권","3110157","자양동우체국","LL","다이나믹","96","49","107","52"
"20231","A","골목상권","3110157","자양동우체국","LL","다이나믹","94","48","104","52"
"20232","A","골목상권","3110157","자양동우체국","LL","다이나믹","95","49","106","52"
"20233","A","골목상권","3110158","중곡3동주민센터","HL","상권축소","108","50","107","52"
"20231","A","골목상권","3110158","중곡3동주민센터","LL","다이나믹","103","49","104","52"
"20232","A","골목상권","3110158","중곡3동주민센터","LL","다이나믹","105","49","106","52"
"20233","A","골목상권","3110159","구의역 4번","LL","다이나믹","100","50","107","52"
"20231","A","골목상권","3110159","구의역 4번","LL","다이나믹","97","50","104","52"
"20232","A","골목상권","3110159","구의역 4번","LL","다이나믹","99","50","106","52"
"20233","A","골목상권","3110160","광진경찰서","LH","상권확장","98","60","107","52"
"20231","A","골목상권","3110160","광진경찰서","LH","상권확장","96","60","104","52"
"20232","A","골목상권","3110160","광진경찰서","LH","상권확장","96","60","106","52"
"20233","A","골목상권","3110137","성수초등학교","LH","상권확장","104","56","107","52"
"20231","A","골목상권","3110137","성수초등학교","LH","상권확장","99","56","104","52"
"20232","A","골목상권","3110137","성수초등학교","LH","상권확장","101","56","106","52"
"20233","A","골목상권","3110138","송정체육공원","LL","다이나믹","101","50","107","52"
"20231","A","골목상권","3110138","송정체육공원","LL","다이나믹","101","50","104","52"
"20232","A","골목상권","3110138","송정체육공원","LL","다이나믹","104","50","106","52"
"20233","A","골목상권","3110139","자양4동주민센터","HL","상권축소","112","49","107","52"
"20231","A","골목상권","3110139","자양4동주민센터","HL","상권축소","113","49","104","52"
"20232","A","골목상권","3110139","자양4동주민센터","HL","상권축소","109","50","106","52"
"20233","A","골목상권","3110140","건대입구역 6번","LL","다이나믹","84","48","107","52"
"20231","A","골목상권","3110140","건대입구역 6번","LL","다이나믹","85","47","104","52"
"20232","A","골목상권","3110140","건대입구역 6번","LL","다이나믹","87","47","106","52"
"20233","A","골목상권","3110141","건대입구역 1번","LL","다이나믹","91","47","107","52"
"20231","A","골목상권","3110141","건대입구역 1번","LL","다이나믹","92","45","104","52"
"20232","A","골목상권","3110141","건대입구역 1번","LL","다이나믹","90","46","106","52"
"20233","A","골목상권","3110142","화양사거리","LL","다이나믹","102","46","107","52"
"20231","A","골목상권","3110142","화양사거리","LL","다이나믹","100","45","104","52"
"20232","A","골목상권","3110142","화양사거리","LL","다이나믹","100","45","106","52"
"20233","A","골목상권","3110144","어린이대공원역 4번","LL","다이나믹","97","39","107","52"
"20231","A","골목상권","3110144","어린이대공원역 4번","LL","다이나믹","94","39","104","52"
"20232","A","골목상권","3110144","어린이대공원역 4번","LL","다이나믹","96","40","106","52"
"20233","A","골목상권","3110145","장안초등학교","LL","다이나믹","78","40","107","52"
"20231","A","골목상권","3110145","장안초등학교","LL","다이나믹","74","40","104","52"
"20232","A","골목상권","3110145","장안초등학교","LL","다이나믹","75","40","106","52"
"20233","A","골목상권","3110146","신자초등학교","HH","정체","113","57","107","52"
"20231","A","골목상권","3110146","신자초등학교","HH","정체","109","57","104","52"
"20232","A","골목상권","3110146","신자초등학교","HH","정체","111","57","106","52"
"20233","A","골목상권","3110147","능동우편취급국","LL","다이나믹","105","49","107","52"
"20231","A","골목상권","3110147","능동우편취급국","LL","다이나믹","101","49","104","52"
"20232","A","골목상권","3110147","능동우편취급국","LL","다이나믹","103","49","106","52"
"20233","A","골목상권","3110148","어린이대공원역 3번","LH","상권확장","89","59","107","52"
"20231","A","골목상권","3110148","어린이대공원역 3번","LH","상권확장","95","55","104","52"
"20232","A","골목상권","3110148","어린이대공원역 3번","LH","상권확장","91","59","106","52"
"20233","A","골목상권","3110149","세종대학교","HH","정체","122","56","107","52"
"20231","A","골목상권","3110149","세종대학교","HH","정체","118","56","104","52"
"20232","A","골목상권","3110149","세종대학교","HH","정체","122","56","106","52"
"20233","A","골목상권","3110150","중곡1동 마을마당","LH","상권확장","104","54","107","52"
"20231","A","골목상권","3110150","중곡1동 마을마당","HL","상권축소","107","51","104","52"
"20232","A","골목상권","3110150","중곡1동 마을마당","LH","상권확장","105","53","106","52"
"20233","A","골목상권","3110151","자양한강도서관","LH","상권확장","106","52","107","52"
"20231","A","골목상권","3110151","자양한강도서관","LH","상권확장","101","53","104","52"
"20232","A","골목상권","3110151","자양한강도서관","LH","상권확장","103","53","106","52"
"20233","A","골목상권","3110152","중곡어린이공원","LH","상권확장","97","55","107","52"
"20231","A","골목상권","3110152","중곡어린이공원","LH","상권확장","97","54","104","52"
"20232","A","골목상권","3110152","중곡어린이공원","LH","상권확장","94","55","106","52"
"20233","A","골목상권","3110153","중곡1동주민센터","LL","다이나믹","68","41","107","52"
"20231","A","골목상권","3110153","중곡1동주민센터","LL","다이나믹","68","41","104","52"
"20232","A","골목상권","3110153","중곡1동주민센터","LL","다이나믹","67","41","106","52"
"20233","A","골목상권","3110156","군자역 5번","LH","상권확장","81","55","107","52"
"20231","A","골목상권","3110156","군자역 5번","LH","상권확장","80","54","104","52"
"20232","A","골목상권","3110156","군자역 5번","LH","상권확장","80","55","106","52"
"20233","A","골목상권","3110174","아차산역 1번","LL","다이나믹","107","50","107","52"
"20231","A","골목상권","3110174","아차산역 1번","HL","상권축소","106","49","104","52"
"20232","A","골목상권","3110174","아차산역 1번","LL","다이나믹","106","50","106","52"
"20233","A","골목상권","3110175","푸른동산공원","LL","다이나믹","102","47","107","52"
"20231","A","골목상권","3110175","푸른동산공원","LL","다이나믹","97","46","104","52"
"20232","A","골목상권","3110175","푸른동산공원","LL","다이나믹","100","46","106","52"
"20233","A","골목상권","3110178","장로회신학대학교","LL","다이나믹","74","48","107","52"
"20231","A","골목상권","3110178","장로회신학대학교","LL","다이나믹","69","49","104","52"
"20232","A","골목상권","3110178","장로회신학대학교","LL","다이나믹","70","49","106","52"
"20233","A","골목상권","3110179","광나루역 1번","LH","상권확장","103","57","107","52"
"20231","A","골목상권","3110179","광나루역 1번","LH","상권확장","92","58","104","52"
"20232","A","골목상권","3110179","광나루역 1번","LH","상권확장","98","57","106","52"
"20233","A","골목상권","3110154","광진정말공원","HL","상권축소","111","49","107","52"
"20231","A","골목상권","3110154","광진정말공원","HL","상권축소","106","50","104","52"
"20232","A","골목상권","3110154","광진정말공원","HL","상권축소","108","50","106","52"
"20233","A","골목상권","3110155","광진구청","LL","다이나믹","94","49","107","52"
"20231","A","골목상권","3110155","광진구청","LL","다이나믹","91","49","104","52"
"20232","A","골목상권","3110155","광진구청","LL","다이나믹","92","49","106","52"
"20233","A","골목상권","3110161","중곡역 3번","LL","다이나믹","105","47","107","52"
"20231","A","골목상권","3110161","중곡역 3번","LL","다이나믹","100","47","104","52"
"20232","A","골목상권","3110161","중곡역 3번","LL","다이나믹","101","47","106","52"
"20233","A","골목상권","3110162","군자역 4번","LL","다이나믹","84","43","107","52"
"20231","A","골목상권","3110162","군자역 4번","LL","다이나믹","80","43","104","52"
"20232","A","골목상권","3110162","군자역 4번","LL","다이나믹","83","43","106","52"
"20233","A","골목상권","3110143","뚝섬유원지역 1번","LH","상권확장","82","59","107","52"
"20231","A","골목상권","3110143","뚝섬유원지역 1번","LH","상권확장","78","59","104","52"
"20232","A","골목상권","3110143","뚝섬유원지역 1번","LH","상권확장","79","58","106","52"
"20233","A","골목상권","3110176","해오름공원","LL","다이나믹","105","48","107","52"
"20231","A","골목상권","3110176","해오름공원","LL","다이나믹","100","47","104","52"
