기준_년분기_코드,상권_구분_코드,상권_구분_코드_명,상권_코드,상권_코드_명,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균,서울_운영_영업_개월_평균,서울_폐업_영업_개월_평균
20231,A,골목상권,3110157,자양동우체국,LL,다이나믹,94,48,104,52
20232,A,골목상권,3110157,자양동우체국,LL,다이나믹,95,49,106,52
20233,A,골목상권,3110158,중곡3동주민센터,HL,상권축소,108,50,107,52
20231,A,골목상권,3110158,중곡3동주민센터,LL,다이나믹,103,49,104,52
20232,A,골목상권,3110158,중곡3동주민센터,LL,다이나믹,105,49,106,52
20233,A,골목상권,3110159,구의역 4번,LL,다이나믹,100,50,107,52
20231,A,골목상권,3110159,구의역 4번,LL,다이나믹,97,50,104,52
20232,A,골목상권,3110159,구의역 4번,LL,다이나믹,99,50,106,52
20233,A,골목상권,3110160,광진경찰서,LH,상권확장,98,60,107,52
20231,A,골목상권,3110160,광진경찰서,LH,상권확장,96,60,104,52
20232,A,골목상권,3110160,광진경찰서,LH,상권확장,96,60,106,52
20233,A,골목상권,3110137,성수초등학교,LH,상권확장,104,56,107,52
20231,A,골목상권,3110137,성수초등학교,LH,상권확장,99,56,104,52
20232,A,골목상권,3110137,성수초등학교,LH,상권확장,101,56,106,52
20233,A,골목상권,3110138,송정체육공원,LL,다이나믹,101,50,107,52
20231,A,골목상권,3110138,송정체육공원,LL,다이나믹,101,50,104,52
20232,A,골목상권,3110138,송정체육공원,LL,다이나믹,104,50,106,52
20233,A,골목상권,3110139,자양4동주민센터,HL,상권축소,112,49,107,52
20231,A,골목상권,3110139,자양4동주민센터,HL,상권축소,113,49,104,52
20232,A,골목상권,3110139,자양4동주민센터,HL,상권축소,109,50,106,52
20233,A,골목상권,3110140,건대입구역 6번,LL,다이나믹,84,48,107,52
20231,A,골목상권,3110140,건대입구역 6번,LL,다이나믹,85,47,104,52
20232,A,골목상권,3110140,건대입구역 6번,LL,다이나믹,87,47,106,52
20233,A,골목상권,3110141,건대입구역 1번,LL,다이나믹,91,47,107,52
20231,A,골목상권,3110141,건대입구역 1번,LL,다이나믹,92,45,104,52
20232,A,골목상권,3110141,건대입구역 1번,LL,다이나믹,90,46,106,52
20233,A,골목상권,3110142,화양사거리,LL,다이나믹,102,46,107,52
20231,A,골목상권,3110142,화양사거리,LL,다이나믹,100,45,104,52
20232,A,골목상권,3110142,화양사거리,LL,다이나믹,100,45,106,52
20233,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,97,39,107,52
20231,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,94,39,104,52
20232,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,96,40,106,52
20233,A,골목상권,3110145,장안초등학교,LL,다이나믹,78,40,107,52
20231,A,골목상권,3110145,장안초등학교,LL,다이나믹,74,40,104,52
20232,A,골목상권,3110145,장안초등학교,LL,다이나믹,75,40,106,52
20233,A,골목상권,3110146,신자초등학교,HH,정체,113,57,107,52
20231,A,골목상권,3110146,신자초등학교,HH,정체,109,57,104,52
20232,A,골목상권,3110146,신자초등학교,HH,정체,111,57,106,52
20233,A,골목상권,3110147,능동우편취급국,LL,다이나믹,105,49,107,52
20231,A,골목상권,3110147,능동우편취급국,LL,다이나믹,101,49,104,52
20232,A,골목상권,3110147,능동우편취급국,LL,다이나믹,103,49,106,52
20233,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,89,59,107,52
20231,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,95,55,104,52
20232,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,91,59,106,52
20233,A,골목상권,3110149,세종대학교,HH,정체,122,56,107,52
20231,A,골목상권,3110149,세종대학교,HH,정체,118,56,104,52
20232,A,골목상권,3110149,세종대학교,HH,정체,122,56,106,52
20233,A,골목상권,3110150,중곡1동 마을마당,LH,상권확장,104,54,107,52
20231,A,골목상권,3110150,중곡1동 마을마당,HL,상권축소,107,51,104,52
20232,A,골목상권,3110150,중곡1동 마을마당,LH,상권확장,105,53,106,52
20233,A,골목상권,3110151,자양한강도서관,LH,상권확장,106,52,107,52
20231,A,골목상권,3110151,자양한강도서관,LH,상권확장,101,53,104,52
20232,A,골목상권,3110151,자양한강도서관,LH,상권확장,103,53,106,52
20233,A,골목상권,3110152,중곡어린이공원,LH,상권확장,97,55,107,52
20231,A,골목상권,3110152,중곡어린이공원,LH,상권확장,97,54,104,52
20232,A,골목상권,3110152,중곡어린이공원,LH,상권확장,94,55,106,52
20233,A,골목상권,3110153,중곡1동주민센터,LL,다이나믹,68,41,107,52
20231,A,골목상권,3110153,중곡1동주민센터,LL,다이나믹,68,41,104,52
20232,A,골목상권,3110153,중곡1동주민센터,LL,다이나믹,67,41,106,52
20233,A,골목상권,3110156,군자역 5번,LH,상권확장,81,55,107,52
20231,A,골목상권,3110156,군자역 5번,LH,상권확장,80,54,104,52
20232,A,골목상권,3110156,군자역 5번,LH,상권확장,80,55,106,52
20233,A,골목상권,3110174,아차산역 1번,LL,다이나믹,107,50,107,52
20231,A,골목상권,3110174,아차산역 1번,HL,상권축소,106,49,104,52
20232,A,골목상권,3110174,아차산역 1번,LL,다이나믹,106,50,106,52
20233,A,골목상권,3110175,푸른동산공원,LL,다이나믹,102,47,107,52
20231,A,골목상권,3110175,푸른동산공원,LL,다이나믹,97,46,104,52
20232,A,골목상권,3110175,푸른동산공원,LL,다이나믹,100,46,106,52
20233,A,골목상권,3110178,장로회신학대학교,LL,다이나믹,74,48,107,52
20231,A,골목상권,3110178,장로회신학대학교,LL,다이나믹,69,49,104,52
20232,A,골목상권,3110178,장로회신학대학교,LL,다이나믹,70,49,106,52
20233,A,골목상권,3110179,광나루역 1번,LH,상권확장,103,57,107,52
20231,A,골목상권,3110179,광나루역 1번,LH,상권확장,92,58,104,52
20232,A,골목상권,3110179,광나루역 1번,LH,상권확장,98,57,106,52
20233,A,골목상권,3110154,광진정말공원,HL,상권축소,111,49,107,52
20231,A,골목상권,3110154,광진정말공원,HL,상권축소,106,50,104,52
20232,A,골목상권,3110154,광진정말공원,HL,상권축소,108,50,106,52
20233,A,골목상권,3110155,광진구청,LL,다이나믹,94,49,107,52
20231,A,골목상권,3110155,광진구청,LL,다이나믹,91,49,104,52
20232,A,골목상권,3110155,광진구청,LL,다이나믹,92,49,106,52
20233,A,골목상권,3110161,중곡역 3번,LL,다이나믹,105,47,107,52
20231,A,골목상권,3110161,중곡역 3번,LL,다이나믹,100,47,104,52
20232,A,골목상권,3110161,중곡역 3번,LL,다이나믹,101,47,106,52
20233,A,골목상권,3110162,군자역 4번,LL,다이나믹,84,43,107,52
20231,A,골목상권,3110162,군자역 4번,LL,다이나믹,80,43,104,52
20232,A,골목상권,3110162,군자역 4번,LL,다이나믹,83,43,106,52
20233,A,골목상권,3110143,뚝섬유원지역 1번,LH,상권확장,82,59,107,52
20231,A,골목상권,3110143,뚝섬유원지역 1번,LH,상권확장,78,59,104,52
20232,A,골목상권,3110143,뚝섬유원지역 1번,LH,상권확장,79,58,106,52
20233,A,골목상권,3110176,해오름공원,LL,다이나믹,105,48,107,52
20231,A,골목상권,3110176,해오름공원,LL,다이나믹,100,47,104,52
20232,A,골목상권,3110176,해오름공원,LL,다이나믹,102,47,106,52
20233,A,골목상권,3110177,동의초등학교,LL,다이나믹,82,49,107,52
20231,A,골목상권,3110177,동의초등학교,LL,다이나믹,82,47,104,52
20232,A,골목상권,3110177,동의초등학교,LL,다이나믹,81,49,106,52
20233,A,골목상권,3110163,성자초등학교,LL,다이나믹,107,45,107,52
20231,A,골목상권,3110163,성자초등학교,LL,다이나믹,104,45,104,52
20232,A,골목상권,3110163,성자초등학교,LL,다이나믹,105,45,106,52
20233,A,골목상권,3110164,아차산역 5번,LL,다이나믹,89,45,107,52
20231,A,골목상권,3110164,아차산역 5번,LL,다이나믹,90,45,104,52
20232,A,골목상권,3110164,아차산역 5번,LL,다이나믹,92,45,106,52
20233,A,골목상권,3110165,국립정신건강센터,LL,다이나믹,96,48,107,52
20231,A,골목상권,3110165,국립정신건강센터,LL,다이나믹,93,47,104,52
20232,A,골목상권,3110165,국립정신건강센터,LL,다이나믹,94,48,106,52
20231,A,골목상권,3110166,구의1동주민센터,LL,다이나믹,91,47,104,52
20232,A,골목상권,3110166,구의1동주민센터,LL,다이나믹,92,48,106,52
20233,A,골목상권,3110167,용마초등학교,HL,상권축소,125,50,107,52
20231,A,골목상권,3110167,용마초등학교,HL,상권축소,118,50,104,52
20232,A,골목상권,3110167,용마초등학교,HL,상권축소,122,50,106,52
20233,A,골목상권,3110168,대원고등학교,LL,다이나믹,98,46,107,52
20231,A,골목상권,3110168,대원고등학교,LL,다이나믹,103,45,104,52
20232,A,골목상권,3110168,대원고등학교,LL,다이나믹,100,45,106,52
20233,A,골목상권,3110169,성동초등학교,HL,상권축소,108,51,107,52
20231,A,골목상권,3110169,성동초등학교,HL,상권축소,105,50,104,52
20232,A,골목상권,3110169,성동초등학교,LL,다이나믹,106,50,106,52
20233,A,골목상권,3110170,동대부여고,LL,다이나믹,91,45,107,52
20231,A,골목상권,3110170,동대부여고,LL,다이나믹,88,45,104,52
20232,A,골목상권,3110170,동대부여고,LL,다이나믹,90,45,106,52
20233,A,골목상권,3110171,중곡4동주민센터,LL,다이나믹,88,47,107,52
20231,A,골목상권,3110171,중곡4동주민센터,LL,다이나믹,83,47,104,52
20232,A,골목상권,3110171,중곡4동주민센터,LL,다이나믹,83,47,106,52
20233,A,골목상권,3110172,광진초등학교,LH,상권확장,98,59,107,52
20231,A,골목상권,3110172,광진초등학교,LH,상권확장,94,60,104,52
20232,A,골목상권,3110172,광진초등학교,LH,상권확장,99,59,106,52
20233,A,골목상권,3110173,구남초등학교,LH,상권확장,97,52,107,52
20231,A,골목상권,3110173,구남초등학교,LH,상권확장,95,52,104,52
20232,A,골목상권,3110173,구남초등학교,LH,상권확장,95,52,106,52
20233,A,골목상권,3110180,광진정보도서관,LL,다이나믹,100,51,107,52
20231,A,골목상권,3110180,광진정보도서관,LL,다이나믹,96,51,104,52
20232,A,골목상권,3110180,광진정보도서관,LL,다이나믹,99,51,106,52
20233,A,골목상권,3110181,신설동역 9번,HH,정체,113,53,107,52
20231,A,골목상권,3110181,신설동역 9번,HH,정체,109,53,104,52
20232,A,골목상권,3110181,신설동역 9번,HH,정체,113,54,106,52
20233,A,골목상권,3110182,용두희망어린이공원,HH,정체,136,62,107,52
20231,A,골목상권,3110182,용두희망어린이공원,HH,정체,134,61,104,52
20232,A,골목상권,3110182,용두희망어린이공원,HH,정체,137,61,106,52
20233,A,골목상권,3110183,한국의류시험연구원,HL,상권축소,108,49,107,52
20231,A,골목상권,3110183,한국의류시험연구원,HL,상권축소,106,48,104,52
20232,A,골목상권,3110183,한국의류시험연구원,HL,상권축소,108,48,106,52
20233,A,골목상권,3110206,텃골근린공원,LL,다이나믹,87,49,107,52
20231,A,골목상권,3110206,텃골근린공원,LL,다이나믹,82,49,104,52
20232,A,골목상권,3110206,텃골근린공원,LL,다이나믹,84,49,106,52
20233,A,골목상권,3110207,시립대앞사거리,LL,다이나믹,92,50,107,52
20231,A,골목상권,3110207,시립대앞사거리,LL,다이나믹,92,48,104,52
20232,A,골목상권,3110207,시립대앞사거리,LL,다이나믹,92,50,106,52
20233,A,골목상권,3110208,시조사삼거리,HL,상권축소,108,43,107,52
20231,A,골목상권,3110208,시조사삼거리,LL,다이나믹,100,42,104,52
20232,A,골목상권,3110208,시조사삼거리,LL,다이나믹,103,42,106,52
20233,A,골목상권,3110209,답십리 장령당공원,LL,다이나믹,90,46,107,52
20231,A,골목상권,3110209,답십리 장령당공원,LL,다이나믹,86,46,104,52
20232,A,골목상권,3110209,답십리 장령당공원,LL,다이나믹,87,46,106,52
20233,A,골목상권,3110184,용두사거리,HL,상권축소,128,40,107,52
20231,A,골목상권,3110184,용두사거리,HL,상권축소,128,40,104,52
20232,A,골목상권,3110184,용두사거리,HL,상권축소,130,40,106,52
20233,A,골목상권,3110185,용두초등학교,HL,상권축소,143,45,107,52
20231,A,골목상권,3110185,용두초등학교,HL,상권축소,136,45,104,52
20232,A,골목상권,3110185,용두초등학교,HL,상권축소,138,45,106,52
20233,A,골목상권,3110186,종암초등학교,HH,정체,111,67,107,52
20231,A,골목상권,3110186,종암초등학교,HH,정체,114,67,104,52
20232,A,골목상권,3110186,종암초등학교,HH,정체,113,67,106,52
20233,A,골목상권,3110187,제기동역 6번,LL,다이나믹,104,47,107,52
20231,A,골목상권,3110187,제기동역 6번,LL,다이나믹,98,47,104,52
20232,A,골목상권,3110187,제기동역 6번,LL,다이나믹,100,47,106,52
20233,A,골목상권,3110188,용두동신동아아파트,HH,정체,108,54,107,52
20231,A,골목상권,3110188,용두동신동아아파트,HH,정체,105,52,104,52
20232,A,골목상권,3110188,용두동신동아아파트,HH,정체,108,53,106,52
20233,A,골목상권,3110189,제기동역 1번,HH,정체,112,60,107,52
20231,A,골목상권,3110189,제기동역 1번,HH,정체,107,59,104,52
20232,A,골목상권,3110189,제기동역 1번,HH,정체,109,59,106,52
20233,A,골목상권,3110190,고대앞사거리,HL,상권축소,110,51,107,52
20231,A,골목상권,3110190,고대앞사거리,HL,상권축소,108,50,104,52
20232,A,골목상권,3110190,고대앞사거리,HL,상권축소,109,51,106,52
20233,A,골목상권,3110195,동대문구청,HH,정체,123,54,107,52
20231,A,골목상권,3110195,동대문구청,HH,정체,119,54,104,52
20232,A,골목상권,3110195,동대문구청,HH,정체,123,54,106,52
20233,A,골목상권,3110196,홍릉근린공원,HL,상권축소,139,45,107,52
20231,A,골목상권,3110196,홍릉근린공원,HL,상권축소,133,45,104,52
20232,A,골목상권,3110196,홍릉근린공원,HL,상권축소,136,45,106,52
20233,A,골목상권,3110197,세종대왕기념관교차로,HL,상권축소,142,50,107,52
20231,A,골목상권,3110197,세종대왕기념관교차로,HL,상권축소,135,50,104,52
20232,A,골목상권,3110197,세종대왕기념관교차로,HL,상권축소,139,50,106,52
20233,A,골목상권,3110198,동대문중앙새마을금고본점,HH,정체,140,64,107,52
20231,A,골목상권,3110198,동대문중앙새마을금고본점,HH,정체,133,63,104,52
20232,A,골목상권,3110198,동대문중앙새마을금고본점,HH,정체,137,64,106,52
20233,A,골목상권,3110199,홍릉시장,HH,정체,157,56,107,52
20231,A,골목상권,3110199,홍릉시장,HH,정체,153,55,104,52
20232,A,골목상권,3110199,홍릉시장,HH,정체,156,55,106,52
20233,A,골목상권,3110200,동대문경찰서,HH,정체,137,52,107,52
20231,A,골목상권,3110200,동대문경찰서,HH,정체,131,52,104,52
20232,A,골목상권,3110200,동대문경찰서,HH,정체,134,52,106,52
20233,A,골목상권,3110201,전농119안전센터,HH,정체,116,80,107,52
20231,A,골목상권,3110201,전농119안전센터,HH,정체,110,80,104,52
20232,A,골목상권,3110201,전농119안전센터,HH,정체,111,80,106,52
20233,A,골목상권,3110202,전농1동주민센터(전농시장),HH,정체,126,59,107,52
20231,A,골목상권,3110202,전농1동주민센터(전농시장),HH,정체,118,59,104,52
20232,A,골목상권,3110202,전농1동주민센터(전농시장),HH,정체,121,59,106,52
20233,A,골목상권,3110203,떡전교사거리,HL,상권축소,115,47,107,52
20231,A,골목상권,3110203,떡전교사거리,HL,상권축소,113,47,104,52
20232,A,골목상권,3110203,떡전교사거리,HL,상권축소,112,47,106,52
20233,A,골목상권,3110191,고려대역 6번,HL,상권축소,110,51,107,52
20231,A,골목상권,3110191,고려대역 6번,HL,상권축소,106,51,104,52
20232,A,골목상권,3110191,고려대역 6번,HL,상권축소,109,51,106,52
20233,A,골목상권,3110192,동의보감타워,HL,상권축소,109,46,107,52
20231,A,골목상권,3110192,동의보감타워,LL,다이나믹,104,46,104,52
20232,A,골목상권,3110192,동의보감타워,HL,상권축소,106,46,106,52
20233,A,골목상권,3110193,고려대역 4번,HH,정체,116,53,107,52
20231,A,골목상권,3110193,고려대역 4번,HH,정체,113,54,104,52
20232,A,골목상권,3110193,고려대역 4번,HH,정체,115,53,106,52
20233,A,골목상권,3110194,홍파초등학교,HH,정체,123,55,107,52
20231,A,골목상권,3110194,홍파초등학교,HH,정체,122,54,104,52
20232,A,골목상권,3110194,홍파초등학교,HH,정체,122,55,106,52
20233,A,골목상권,3110204,간데메공원,HL,상권축소,109,50,107,52
20231,A,골목상권,3110204,간데메공원,HL,상권축소,105,50,104,52
20232,A,골목상권,3110204,간데메공원,HL,상권축소,107,50,106,52
20233,A,골목상권,3110205,경희대삼거리,LL,다이나믹,96,47,107,52
20231,A,골목상권,3110205,경희대삼거리,LL,다이나믹,95,47,104,52
20232,A,골목상권,3110205,경희대삼거리,LL,다이나믹,96,47,106,52
20233,A,골목상권,3110228,장안근린공원,HL,상권축소,115,50,107,52
20231,A,골목상권,3110228,장안근린공원,HL,상권축소,113,49,104,52
